"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"2859",2019-11-14 15:07:05,38039,NA,3674,0,1,1090,398,131,19,13,5,3,3,1,1,1,0,0,0,0,0,0,65.4,23.88,7.86,1.14,0.78,0.3,0.18,0.18,0.06,0.06,0.06,0,0,0,0,0,0,883.784,262.418,74.857,9.5,7.091,1.5,0.6,0.45,0.171,0.133,0.071,0,0,0,0,0,0,683.026,252.481,88.892,13.739,12.142,3.096,1.58,1.545,0.738,0.696,0.475,0,0,0,0,0,0,1.326,0.934,0.576,0.151,0.17,0.116,0.146,0.324,0.209,0.374,0.8,0,0,0,0,0,0,17.924,10.263,5.488,1.255,1.544,0.58,0.486,0.809,0.597,0.83,0.949,0,0,0,0,0,0,13.853,9.874,6.517,1.815,2.643,1.196,1.279,2.779,2.569,4.334,6.337,0,0
"2860",2019-11-14 15:07:06,38040,NA,3675,0,1,1124,445,126,32,9,9,1,1,4,2,1,0,0,0,0,0,0,67.44,26.7,7.56,1.92,0.54,0.54,0.06,0.06,0.24,0.12,0.06,0,0,0,0,0,0,911.351,293.407,72,16,4.909,2.7,0.2,0.15,0.686,0.267,0.071,0,0,0,0,0,0,704.332,282.297,85.499,23.14,8.406,5.572,0.527,0.515,2.952,1.392,0.475,0,0,0,0,0,0,1.368,1.044,0.554,0.254,0.118,0.209,0.049,0.108,0.836,0.747,0.8,0,0,0,0,0,0,18.483,11.475,5.278,2.114,1.069,1.043,0.162,0.27,2.387,1.66,0.949,0,0,0,0,0,0,14.285,11.04,6.268,3.057,1.83,2.153,0.426,0.926,10.277,8.668,6.337,0,0
"2861",2019-11-14 15:07:07,38041,NA,3676,0,1,1285,478,116,21,11,6,2,3,6,1,1,1,0,0,0,0,0,77.1,28.68,6.96,1.26,0.66,0.36,0.12,0.18,0.36,0.06,0.06,0.06,0,0,0,0,0,1041.892,315.165,66.286,10.5,6,1.8,0.4,0.45,1.029,0.133,0.071,0.073,0,0,0,0,0,805.219,303.231,78.714,15.185,10.274,3.715,1.053,1.545,4.428,0.696,0.475,0.63,0,0,0,0,0,1.564,1.122,0.51,0.166,0.144,0.139,0.097,0.324,1.253,0.374,0.8,1.68,0,0,0,0,0,21.131,12.326,4.86,1.387,1.306,0.696,0.324,0.809,3.581,0.83,0.949,2.051,0,0,0,0,0,16.331,11.859,5.771,2.006,2.236,1.435,0.853,2.779,15.415,4.334,6.337,17.651,0
"2862",2019-11-14 15:07:08,38042,NA,3677,0,1,1318,515,126,25,13,7,3,4,2,0,1,0,0,0,0,0,0,79.08,30.9,7.56,1.5,0.78,0.42,0.18,0.24,0.12,0,0.06,0,0,0,0,0,0,1068.649,339.56,72,12.5,7.091,2.1,0.6,0.6,0.343,0,0.071,0,0,0,0,0,0,825.898,326.703,85.499,18.078,12.142,4.334,1.58,2.06,1.476,0,0.475,0,0,0,0,0,0,1.604,1.208,0.554,0.198,0.17,0.162,0.146,0.432,0.418,0,0.8,0,0,0,0,0,0,21.673,13.28,5.278,1.651,1.544,0.811,0.486,1.079,1.194,0,0.949,0,0,0,0,0,0,16.75,12.777,6.268,2.388,2.643,1.675,1.279,3.705,5.138,0,6.337,0,0
"2863",2019-11-14 15:07:09,38043,NA,3678,0,1,1112,430,118,30,9,5,3,1,0,3,0,0,0,0,0,0,0,66.72,25.8,7.08,1.8,0.54,0.3,0.18,0.06,0,0.18,0,0,0,0,0,0,0,901.622,283.517,67.429,15,4.909,1.5,0.6,0.15,0,0.4,0,0,0,0,0,0,0,696.812,272.781,80.071,21.693,8.406,3.096,1.58,0.515,0,2.089,0,0,0,0,0,0,0,1.353,1.009,0.519,0.238,0.118,0.116,0.146,0.108,0,1.121,0,0,0,0,0,0,0,18.286,11.088,4.943,1.982,1.069,0.58,0.486,0.27,0,2.49,0,0,0,0,0,0,0,14.132,10.668,5.87,2.866,1.83,1.196,1.279,0.926,0,13.002,0,0,0
"2864",2019-11-14 15:07:10,38044,NA,3679,0,1,1140,458,122,24,5,2,3,4,4,1,2,0,1,0,0,0,0,68.4,27.48,7.32,1.44,0.3,0.12,0.18,0.24,0.24,0.06,0.12,0,0.06,0,0,0,0,924.324,301.978,69.714,12,2.727,0.6,0.6,0.6,0.686,0.133,0.142,0,0.059,0,0,0,0,714.358,290.544,82.785,17.355,4.67,1.238,1.58,2.06,2.952,0.696,0.951,0,0.63,0,0,0,0,1.387,1.075,0.537,0.19,0.065,0.046,0.146,0.432,0.836,0.374,1.599,0,3.242,0,0,0,0,18.746,11.81,5.111,1.585,0.594,0.232,0.486,1.079,2.387,0.83,1.897,0,3.178,0,0,0,0,14.488,11.363,6.069,2.293,1.017,0.478,1.279,3.705,10.277,4.334,12.674,0,34.056
"2865",2019-11-14 15:07:11,38045,NA,3680,0,1,1117,419,98,32,6,9,3,3,3,1,1,0,0,0,0,0,0,67.02,25.14,5.88,1.92,0.36,0.54,0.18,0.18,0.18,0.06,0.06,0,0,0,0,0,0,905.676,276.264,56,16,3.273,2.7,0.6,0.45,0.514,0.133,0.071,0,0,0,0,0,0,699.945,265.803,66.499,23.14,5.604,5.572,1.58,1.545,2.214,0.696,0.475,0,0,0,0,0,0,1.359,0.983,0.431,0.254,0.078,0.209,0.146,0.324,0.627,0.374,0.8,0,0,0,0,0,0,18.368,10.804,4.105,2.114,0.712,1.043,0.486,0.809,1.79,0.83,0.949,0,0,0,0,0,0,14.196,10.395,4.875,3.057,1.22,2.153,1.279,2.779,7.708,4.334,6.337,0,0
"2866",2019-11-14 15:07:12,38046,NA,3681,0,1,769,251,66,11,6,7,1,3,3,1,0,0,0,1,0,0,0,46.14,15.06,3.96,0.66,0.36,0.42,0.06,0.18,0.18,0.06,0,0,0,0.06,0,0,0,623.514,165.495,37.714,5.5,3.273,2.1,0.2,0.45,0.514,0.133,0,0,0,0.047,0,0,0,481.878,159.228,44.785,7.954,5.604,4.334,0.527,1.545,2.214,0.696,0,0,0,0.631,0,0,0,0.936,0.589,0.29,0.087,0.078,0.162,0.049,0.324,0.627,0.374,0,0,0,6.256,0,0,0,12.646,6.472,2.765,0.727,0.712,0.811,0.162,0.809,1.79,0.83,0,0,0,4.93,0,0,0,9.773,6.227,3.283,1.051,1.22,1.675,0.426,2.779,7.708,4.334,0,0,0
"2867",2019-11-14 15:07:13,38047,NA,3682,0,1,703,198,57,18,2,7,3,2,4,0,0,0,1,0,0,0,0,42.18,11.88,3.42,1.08,0.12,0.42,0.18,0.12,0.24,0,0,0,0.06,0,0,0,0,570,130.549,32.571,9,1.091,2.1,0.6,0.3,0.686,0,0,0,0.059,0,0,0,0,440.521,125.606,38.678,13.016,1.868,4.334,1.58,1.03,2.952,0,0,0,0.63,0,0,0,0,0.855,0.465,0.251,0.143,0.026,0.162,0.146,0.216,0.836,0,0,0,3.242,0,0,0,0,11.56,5.106,2.388,1.189,0.237,0.811,0.486,0.54,2.387,0,0,0,3.178,0,0,0,0,8.934,4.912,2.836,1.72,0.407,1.675,1.279,1.853,10.277,0,0,0,34.056
"2868",2019-11-14 15:07:14,38048,NA,3683,0,1,688,181,44,10,6,3,4,3,4,1,0,0,0,0,0,0,0,41.28,10.86,2.64,0.6,0.36,0.18,0.24,0.18,0.24,0.06,0,0,0,0,0,0,0,557.838,119.341,25.143,5,3.273,0.9,0.8,0.45,0.686,0.133,0,0,0,0,0,0,0,431.121,114.822,29.857,7.231,5.604,1.857,2.106,1.545,2.952,0.696,0,0,0,0,0,0,0,0.837,0.425,0.194,0.079,0.078,0.07,0.194,0.324,0.836,0.374,0,0,0,0,0,0,0,11.314,4.667,1.843,0.661,0.712,0.348,0.648,0.809,2.387,0.83,0,0,0,0,0,0,0,8.744,4.491,2.189,0.955,1.22,0.718,1.706,2.779,10.277,4.334,0,0,0
"2869",2019-11-14 15:07:15,38049,NA,3684,0,1,700,183,51,12,4,11,2,4,3,0,1,0,1,0,0,0,0,42,10.98,3.06,0.72,0.24,0.66,0.12,0.24,0.18,0,0.06,0,0.06,0,0,0,0,567.568,120.659,29.143,6,2.182,3.3,0.4,0.6,0.514,0,0.071,0,0.059,0,0,0,0,438.641,116.091,34.607,8.677,3.736,6.81,1.053,2.06,2.214,0,0.475,0,0.63,0,0,0,0,0.852,0.429,0.224,0.095,0.052,0.255,0.097,0.432,0.627,0,0.8,0,3.242,0,0,0,0,11.511,4.719,2.137,0.793,0.475,1.275,0.324,1.079,1.79,0,0.949,0,3.178,0,0,0,0,8.896,4.54,2.537,1.146,0.813,2.632,0.853,3.705,7.708,0,6.337,0,34.056
"2870",2019-11-14 15:07:16,38050,NA,3685,0,1,768,240,59,19,5,5,2,2,3,1,1,2,0,0,0,0,0,46.08,14.4,3.54,1.14,0.3,0.3,0.12,0.12,0.18,0.06,0.06,0.12,0,0,0,0,0,622.703,158.242,33.714,9.5,2.727,1.5,0.4,0.3,0.514,0.133,0.071,0.147,0,0,0,0,0,481.252,152.25,40.035,13.739,4.67,3.096,1.053,1.03,2.214,0.696,0.475,1.261,0,0,0,0,0,0.935,0.563,0.26,0.151,0.065,0.116,0.097,0.216,0.627,0.374,0.8,3.36,0,0,0,0,0,12.629,6.189,2.472,1.255,0.594,0.58,0.324,0.54,1.79,0.83,0.949,4.102,0,0,0,0,0,9.76,5.954,2.935,1.815,1.017,1.196,0.853,1.853,7.708,4.334,6.337,35.302,0
"2871",2019-11-14 15:07:17,38051,NA,3686,0,1,844,273,55,21,6,7,1,3,4,2,0,0,0,0,0,0,0,50.64,16.38,3.3,1.26,0.36,0.42,0.06,0.18,0.24,0.12,0,0,0,0,0,0,0,684.324,180,31.429,10.5,3.273,2.1,0.2,0.45,0.686,0.267,0,0,0,0,0,0,0,528.875,173.184,37.321,15.185,5.604,4.334,0.527,1.545,2.952,1.392,0,0,0,0,0,0,0,1.027,0.641,0.242,0.166,0.078,0.162,0.049,0.324,0.836,0.747,0,0,0,0,0,0,0,13.879,7.04,2.304,1.387,0.712,0.811,0.162,0.809,2.387,1.66,0,0,0,0,0,0,0,10.726,6.773,2.736,2.006,1.22,1.675,0.426,2.779,10.277,8.668,0,0,0
"2872",2019-11-14 15:07:18,38052,NA,3687,0,1,667,203,33,9,8,2,1,0,2,1,0,0,0,0,0,0,0,40.02,12.18,1.98,0.54,0.48,0.12,0.06,0,0.12,0.06,0,0,0,0,0,0,0,540.811,133.846,18.857,4.5,4.364,0.6,0.2,0,0.343,0.133,0,0,0,0,0,0,0,417.962,128.778,22.393,6.508,7.472,1.238,0.527,0,1.476,0.696,0,0,0,0,0,0,0,0.812,0.476,0.145,0.071,0.104,0.046,0.049,0,0.418,0.374,0,0,0,0,0,0,0,10.968,5.235,1.382,0.595,0.95,0.232,0.162,0,1.194,0.83,0,0,0,0,0,0,0,8.477,5.036,1.642,0.86,1.627,0.478,0.426,0,5.138,4.334,0,0,0
"2873",2019-11-14 15:07:19,38053,NA,3688,0,1,648,182,42,16,5,7,1,2,4,2,0,0,0,0,0,0,0,38.88,10.92,2.52,0.96,0.3,0.42,0.06,0.12,0.24,0.12,0,0,0,0,0,0,0,525.405,120,24,8,2.727,2.1,0.2,0.3,0.686,0.267,0,0,0,0,0,0,0,406.056,115.456,28.5,11.57,4.67,4.334,0.527,1.03,2.952,1.392,0,0,0,0,0,0,0,0.789,0.427,0.185,0.127,0.065,0.162,0.049,0.216,0.836,0.747,0,0,0,0,0,0,0,10.656,4.693,1.759,1.057,0.594,0.811,0.162,0.54,2.387,1.66,0,0,0,0,0,0,0,8.235,4.515,2.089,1.529,1.017,1.675,0.426,1.853,10.277,8.668,0,0,0
"2874",2019-11-14 15:07:20,38054,NA,3689,0,1,633,183,44,13,6,3,1,2,1,0,0,1,0,0,0,0,1,37.98,10.98,2.64,0.78,0.36,0.18,0.06,0.12,0.06,0,0,0.06,0,0,0,0,0,513.243,120.659,25.143,6.5,3.273,0.9,0.2,0.3,0.171,0,0,0.073,0,0,0,0,0,396.657,116.091,29.857,9.401,5.604,1.857,0.527,1.03,0.738,0,0,0.63,0,0,0,0,0,0.77,0.429,0.194,0.103,0.078,0.07,0.049,0.216,0.209,0,0,1.68,0,0,0,0,0,10.409,4.719,1.843,0.859,0.712,0.348,0.162,0.54,0.597,0,0,2.051,0,0,0,0,0,8.045,4.54,2.189,1.242,1.22,0.718,0.426,1.853,2.569,0,0,17.651,0
"2875",2019-11-14 15:07:21,38055,NA,3690,0,1,566,143,35,11,3,7,2,0,3,1,0,0,0,0,1,0,0,33.96,8.58,2.1,0.66,0.18,0.42,0.12,0,0.18,0.06,0,0,0,0,0.06,0,0,458.919,94.286,20,5.5,1.636,2.1,0.4,0,0.514,0.133,0,0,0,0,0.038,0,0,354.672,90.716,23.75,7.954,2.802,4.334,1.053,0,2.214,0.696,0,0,0,0,0.631,0,0,0.689,0.336,0.154,0.087,0.039,0.162,0.097,0,0.627,0.374,0,0,0,0,12.069,0,0,9.307,3.687,1.466,0.727,0.356,0.811,0.324,0,1.79,0.83,0,0,0,0,7.639,0,0,7.193,3.548,1.741,1.051,0.61,1.675,0.853,0,7.708,4.334,0,0,0
"2876",2019-11-14 15:07:22,38056,NA,3691,0,1,636,168,42,8,6,5,3,4,2,0,1,2,1,0,0,0,0,38.16,10.08,2.52,0.48,0.36,0.3,0.18,0.24,0.12,0,0.06,0.12,0.06,0,0,0,0,515.676,110.769,24,4,3.273,1.5,0.6,0.6,0.343,0,0.071,0.147,0.059,0,0,0,0,398.536,106.575,28.5,5.785,5.604,3.096,1.58,2.06,1.476,0,0.475,1.261,0.63,0,0,0,0,0.774,0.394,0.185,0.063,0.078,0.116,0.146,0.432,0.418,0,0.8,3.36,3.242,0,0,0,0,10.458,4.332,1.759,0.528,0.712,0.58,0.486,1.079,1.194,0,0.949,4.102,3.178,0,0,0,0,8.083,4.168,2.089,0.764,1.22,1.196,1.279,3.705,5.138,0,6.337,35.302,34.056
"2877",2019-11-14 15:07:23,38057,NA,3692,0,1,607,159,36,20,4,5,1,3,2,1,1,1,1,0,0,0,0,36.42,9.54,2.16,1.2,0.24,0.3,0.06,0.18,0.12,0.06,0.06,0.06,0.06,0,0,0,0,492.162,104.835,20.571,10,2.182,1.5,0.2,0.45,0.343,0.133,0.071,0.073,0.059,0,0,0,0,380.364,100.866,24.428,14.462,3.736,3.096,0.527,1.545,1.476,0.696,0.475,0.63,0.63,0,0,0,0,0.739,0.373,0.158,0.159,0.052,0.116,0.049,0.324,0.418,0.374,0.8,1.68,3.242,0,0,0,0,9.982,4.1,1.508,1.321,0.475,0.58,0.162,0.809,1.194,0.83,0.949,2.051,3.178,0,0,0,0,7.714,3.945,1.791,1.911,0.813,1.196,0.426,2.779,5.138,4.334,6.337,17.651,34.056
"2878",2019-11-14 15:07:24,38058,NA,3693,0,1,561,124,30,12,3,5,1,1,4,0,1,0,1,0,0,0,0,33.66,7.44,1.8,0.72,0.18,0.3,0.06,0.06,0.24,0,0.06,0,0.06,0,0,0,0,454.865,81.758,17.143,6,1.636,1.5,0.2,0.15,0.686,0,0.071,0,0.059,0,0,0,0,351.539,78.662,20.357,8.677,2.802,3.096,0.527,0.515,2.952,0,0.475,0,0.63,0,0,0,0,0.683,0.291,0.132,0.095,0.039,0.116,0.049,0.108,0.836,0,0.8,0,3.242,0,0,0,0,9.225,3.197,1.257,0.793,0.356,0.58,0.162,0.27,2.387,0,0.949,0,3.178,0,0,0,0,7.13,3.076,1.492,1.146,0.61,1.196,0.426,0.926,10.277,0,6.337,0,34.056
"2879",2019-11-14 15:07:25,38059,NA,3694,0,1,633,126,33,12,5,8,2,1,1,0,1,0,0,0,1,0,0,37.98,7.56,1.98,0.72,0.3,0.48,0.12,0.06,0.06,0,0.06,0,0,0,0.06,0,0,513.243,83.077,18.857,6,2.727,2.4,0.4,0.15,0.171,0,0.071,0,0,0,0.038,0,0,396.657,79.931,22.393,8.677,4.67,4.953,1.053,0.515,0.738,0,0.475,0,0,0,0.631,0,0,0.77,0.296,0.145,0.095,0.065,0.185,0.097,0.108,0.209,0,0.8,0,0,0,12.069,0,0,10.409,3.249,1.382,0.793,0.594,0.927,0.324,0.27,0.597,0,0.949,0,0,0,7.639,0,0,8.045,3.126,1.642,1.146,1.017,1.914,0.853,0.926,2.569,0,6.337,0,0
"2880",2019-11-14 15:07:26,38060,NA,3695,0,1,504,130,22,3,7,5,1,2,3,1,1,1,0,0,0,0,0,30.24,7.8,1.32,0.18,0.42,0.3,0.06,0.12,0.18,0.06,0.06,0.06,0,0,0,0,0,408.649,85.714,12.571,1.5,3.818,1.5,0.2,0.3,0.514,0.133,0.071,0.073,0,0,0,0,0,315.821,82.469,14.928,2.169,6.538,3.096,0.527,1.03,2.214,0.696,0.475,0.63,0,0,0,0,0,0.613,0.305,0.097,0.024,0.091,0.116,0.049,0.216,0.627,0.374,0.8,1.68,0,0,0,0,0,8.288,3.352,0.922,0.198,0.831,0.58,0.162,0.54,1.79,0.83,0.949,2.051,0,0,0,0,0,6.405,3.225,1.094,0.287,1.423,1.196,0.426,1.853,7.708,4.334,6.337,17.651,0
"2881",2019-11-14 15:07:27,38061,NA,3696,0,1,560,94,39,7,7,6,4,1,4,0,0,1,0,0,0,0,0,33.6,5.64,2.34,0.42,0.42,0.36,0.24,0.06,0.24,0,0,0.06,0,0,0,0,0,454.054,61.978,22.286,3.5,3.818,1.8,0.8,0.15,0.686,0,0,0.073,0,0,0,0,0,350.913,59.631,26.464,5.062,6.538,3.715,2.106,0.515,2.952,0,0,0.63,0,0,0,0,0,0.681,0.221,0.172,0.055,0.091,0.139,0.194,0.108,0.836,0,0,1.68,0,0,0,0,0,9.209,2.424,1.634,0.462,0.831,0.696,0.648,0.27,2.387,0,0,2.051,0,0,0,0,0,7.117,2.332,1.94,0.669,1.423,1.435,1.706,0.926,10.277,0,0,17.651,0
"2882",2019-11-14 15:07:28,38062,NA,3697,0,1,508,111,21,8,1,6,2,3,3,3,1,0,0,0,1,0,0,30.48,6.66,1.26,0.48,0.06,0.36,0.12,0.18,0.18,0.18,0.06,0,0,0,0.06,0,0,411.892,73.187,12,4,0.545,1.8,0.4,0.45,0.514,0.4,0.071,0,0,0,0.038,0,0,318.328,70.416,14.25,5.785,0.934,3.715,1.053,1.545,2.214,2.089,0.475,0,0,0,0.631,0,0,0.618,0.26,0.092,0.063,0.013,0.139,0.097,0.324,0.627,1.121,0.8,0,0,0,12.069,0,0,8.354,2.862,0.88,0.528,0.119,0.696,0.324,0.809,1.79,2.49,0.949,0,0,0,7.639,0,0,6.456,2.754,1.045,0.764,0.203,1.435,0.853,2.779,7.708,13.002,6.337,0,0
"2883",2019-11-14 15:07:29,38063,NA,3698,0,1,539,91,29,6,7,3,4,1,1,1,0,1,1,0,0,0,0,32.34,5.46,1.74,0.36,0.42,0.18,0.24,0.06,0.06,0.06,0,0.06,0.06,0,0,0,0,437.027,60,16.571,3,3.818,0.9,0.8,0.15,0.171,0.133,0,0.073,0.059,0,0,0,0,337.753,57.728,19.678,4.339,6.538,1.857,2.106,0.515,0.738,0.696,0,0.63,0.63,0,0,0,0,0.656,0.214,0.128,0.048,0.091,0.07,0.194,0.108,0.209,0.374,0,1.68,3.242,0,0,0,0,8.863,2.347,1.215,0.396,0.831,0.348,0.648,0.27,0.597,0.83,0,2.051,3.178,0,0,0,0,6.85,2.258,1.443,0.573,1.423,0.718,1.706,0.926,2.569,4.334,0,17.651,34.056
"2884",2019-11-14 15:07:30,38064,NA,3699,0,1,494,112,32,9,8,5,0,2,2,0,1,0,1,0,0,0,0,29.64,6.72,1.92,0.54,0.48,0.3,0,0.12,0.12,0,0.06,0,0.06,0,0,0,0,400.541,73.846,18.286,4.5,4.364,1.5,0,0.3,0.343,0,0.071,0,0.059,0,0,0,0,309.555,71.05,21.714,6.508,7.472,3.096,0,1.03,1.476,0,0.475,0,0.63,0,0,0,0,0.601,0.263,0.141,0.071,0.104,0.116,0,0.216,0.418,0,0.8,0,3.242,0,0,0,0,8.123,2.888,1.341,0.595,0.95,0.58,0,0.54,1.194,0,0.949,0,3.178,0,0,0,0,6.278,2.779,1.592,0.86,1.627,1.196,0,1.853,5.138,0,6.337,0,34.056
"2885",2019-11-14 15:07:31,38065,NA,3700,0,1,513,109,31,10,6,7,3,1,2,0,0,0,0,0,0,0,0,30.78,6.54,1.86,0.6,0.36,0.42,0.18,0.06,0.12,0,0,0,0,0,0,0,0,415.946,71.868,17.714,5,3.273,2.1,0.6,0.15,0.343,0,0,0,0,0,0,0,0,321.461,69.147,21.036,7.231,5.604,4.334,1.58,0.515,1.476,0,0,0,0,0,0,0,0,0.624,0.256,0.136,0.079,0.078,0.162,0.146,0.108,0.418,0,0,0,0,0,0,0,0,8.436,2.811,1.299,0.661,0.712,0.811,0.486,0.27,1.194,0,0,0,0,0,0,0,0,6.52,2.704,1.542,0.955,1.22,1.675,1.279,0.926,5.138,0,0,0,0
"2886",2019-11-14 15:07:32,38066,NA,3701,0,1,510,118,25,6,3,6,7,2,2,1,0,0,1,0,0,0,0,30.6,7.08,1.5,0.36,0.18,0.36,0.42,0.12,0.12,0.06,0,0,0.06,0,0,0,0,413.514,77.802,14.286,3,1.636,1.8,1.4,0.3,0.343,0.133,0,0,0.059,0,0,0,0,319.581,74.856,16.964,4.339,2.802,3.715,3.686,1.03,1.476,0.696,0,0,0.63,0,0,0,0,0.621,0.277,0.11,0.048,0.039,0.139,0.34,0.216,0.418,0.374,0,0,3.242,0,0,0,0,8.387,3.043,1.047,0.396,0.356,0.696,1.134,0.54,1.194,0.83,0,0,3.178,0,0,0,0,6.481,2.928,1.244,0.573,0.61,1.435,2.985,1.853,5.138,4.334,0,0,34.056
"2887",2019-11-14 15:07:33,38067,NA,3702,0,1,479,104,19,11,3,8,2,0,2,0,0,1,0,0,0,0,0,28.74,6.24,1.14,0.66,0.18,0.48,0.12,0,0.12,0,0,0.06,0,0,0,0,0,388.378,68.571,10.857,5.5,1.636,2.4,0.4,0,0.343,0,0,0.073,0,0,0,0,0,300.156,65.975,12.893,7.954,2.802,4.953,1.053,0,1.476,0,0,0.63,0,0,0,0,0,0.583,0.244,0.084,0.087,0.039,0.185,0.097,0,0.418,0,0,1.68,0,0,0,0,0,7.877,2.682,0.796,0.727,0.356,0.927,0.324,0,1.194,0,0,2.051,0,0,0,0,0,6.087,2.58,0.945,1.051,0.61,1.914,0.853,0,5.138,0,0,17.651,0
"2888",2019-11-14 15:07:34,38068,NA,3703,0,1,521,111,26,13,8,3,3,4,1,0,0,0,0,1,0,0,0,31.26,6.66,1.56,0.78,0.48,0.18,0.18,0.24,0.06,0,0,0,0,0.06,0,0,0,422.432,73.187,14.857,6.5,4.364,0.9,0.6,0.6,0.171,0,0,0,0,0.047,0,0,0,326.474,70.416,17.643,9.401,7.472,1.857,1.58,2.06,0.738,0,0,0,0,0.631,0,0,0,0.634,0.26,0.114,0.103,0.104,0.07,0.146,0.432,0.209,0,0,0,0,6.256,0,0,0,8.567,2.862,1.089,0.859,0.95,0.348,0.486,1.079,0.597,0,0,0,0,4.93,0,0,0,6.621,2.754,1.293,1.242,1.627,0.718,1.279,3.705,2.569,0,0,0,0
"2889",2019-11-14 15:07:35,38069,NA,3704,0,1,552,116,26,6,4,7,3,0,1,1,0,0,0,0,0,0,0,33.12,6.96,1.56,0.36,0.24,0.42,0.18,0,0.06,0.06,0,0,0,0,0,0,0,447.568,76.484,14.857,3,2.182,2.1,0.6,0,0.171,0.133,0,0,0,0,0,0,0,345.9,73.587,17.643,4.339,3.736,4.334,1.58,0,0.738,0.696,0,0,0,0,0,0,0,0.672,0.272,0.114,0.048,0.052,0.162,0.146,0,0.209,0.374,0,0,0,0,0,0,0,9.077,2.991,1.089,0.396,0.475,0.811,0.486,0,0.597,0.83,0,0,0,0,0,0,0,7.015,2.878,1.293,0.573,0.813,1.675,1.279,0,2.569,4.334,0,0,0
"2890",2019-11-14 15:07:36,38070,NA,3705,0,1,475,97,33,11,2,3,0,2,1,1,1,1,0,0,0,0,0,28.5,5.82,1.98,0.66,0.12,0.18,0,0.12,0.06,0.06,0.06,0.06,0,0,0,0,0,385.135,63.956,18.857,5.5,1.091,0.9,0,0.3,0.171,0.133,0.071,0.073,0,0,0,0,0,297.649,61.534,22.393,7.954,1.868,1.857,0,1.03,0.738,0.696,0.475,0.63,0,0,0,0,0,0.578,0.228,0.145,0.087,0.026,0.07,0,0.216,0.209,0.374,0.8,1.68,0,0,0,0,0,7.811,2.501,1.382,0.727,0.237,0.348,0,0.54,0.597,0.83,0.949,2.051,0,0,0,0,0,6.037,2.407,1.642,1.051,0.407,0.718,0,1.853,2.569,4.334,6.337,17.651,0
