"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD","PM1_counts_sum","PM1_numbconc_sum","PM1_massconc_sum","PM2.5_counts_sum","PM2.5_numbconc_sum","PM2.5_massconc_sum","PM10_counts_sum","PM10_numbconc_sum","PM10_massconc_sum" 
"2698",2019-12-19 14:51:28,64144,NA,2624,0,1,283,95,28,17,18,13,11,7,19,5,6,1,0,1,0,0,0,16.98,5.7,1.68,1.02,1.08,0.78,0.66,0.42,1.14,0.3,0.36,0.06,0,0.06,0,0,0,229.459,62.637,16,8.5,9.818,3.9,2.2,1.05,3.257,0.667,0.427,0.073,0,0.047,0,0,0,177.336,60.266,19,12.293,16.812,8.049,5.792,3.605,14.021,3.481,2.853,0.63,0,0.631,0,0,0,0.344,0.223,0.123,0.135,0.235,0.301,0.535,0.755,3.969,1.868,4.798,1.68,0,6.256,0,0,0,4.654,2.45,1.173,1.123,2.137,1.507,1.782,1.888,11.34,4.15,5.692,2.051,0,4.93,0,0,0,3.597,2.357,1.393,1.624,3.66,3.11,4.691,6.484,48.815,21.67,38.021,17.651,0,454,27.24,1.361,496,29.76,8.488,504,30.24,21.222
"2699",2019-12-19 14:51:29,64145,NA,2625,0,1,249,69,23,19,13,20,11,15,19,7,9,1,1,0,0,0,0,14.94,4.14,1.38,1.14,0.78,1.2,0.66,0.9,1.14,0.42,0.54,0.06,0.06,0,0,0,0,201.892,45.495,13.143,9.5,7.091,6,2.2,2.25,3.257,0.933,0.641,0.073,0.059,0,0,0,0,156.031,43.772,15.607,13.739,12.142,12.383,5.792,7.725,14.021,4.873,4.279,0.63,0.63,0,0,0,0,0.303,0.162,0.101,0.151,0.17,0.464,0.535,1.619,3.969,2.615,7.197,1.68,3.242,0,0,0,0,4.095,1.779,0.964,1.255,1.544,2.318,1.782,4.047,11.34,5.81,8.537,2.051,3.178,0,0,0,0,3.164,1.712,1.144,1.815,2.643,4.785,4.691,13.894,48.815,30.338,57.031,17.651,34.056,393,23.58,1.351,445,26.7,10.089,456,27.36,22.208
"2700",2019-12-19 14:51:30,64146,NA,2626,0,1,243,79,28,16,15,16,8,10,11,10,4,0,0,0,0,0,1,14.58,4.74,1.68,0.96,0.9,0.96,0.48,0.6,0.66,0.6,0.24,0,0,0,0,0,0,197.027,52.088,16,8,8.182,4.8,1.6,1.5,1.886,1.333,0.285,0,0,0,0,0,0,152.271,50.116,19,11.57,14.01,9.906,4.213,5.15,8.118,6.962,1.902,0,0,0,0,0,0,0.296,0.185,0.123,0.127,0.196,0.371,0.389,1.079,2.298,3.735,3.199,0,0,0,0,0,0,3.996,2.037,1.173,1.057,1.781,1.855,1.296,2.698,6.565,8.301,3.794,0,0,0,0,0,0,3.088,1.96,1.393,1.529,3.05,3.828,3.412,9.263,28.262,43.34,25.347,0,0,397,23.82,1.298,436,26.16,8.799,440,26.4,11.998
"2701",2019-12-19 14:51:31,64147,NA,2627,0,1,257,79,34,10,12,18,10,13,14,11,7,4,0,0,0,0,0,15.42,4.74,2.04,0.6,0.72,1.08,0.6,0.78,0.84,0.66,0.42,0.24,0,0,0,0,0,208.378,52.088,19.429,5,6.545,5.4,2,1.95,2.4,1.467,0.498,0.293,0,0,0,0,0,161.044,50.116,23.071,7.231,11.208,11.144,5.266,6.695,10.331,7.658,3.328,2.522,0,0,0,0,0,0.313,0.185,0.15,0.079,0.157,0.417,0.486,1.403,2.924,4.109,5.598,6.719,0,0,0,0,0,4.226,2.037,1.424,0.661,1.425,2.087,1.62,3.507,8.356,9.131,6.64,8.204,0,0,0,0,0,3.266,1.96,1.691,0.955,2.44,4.306,4.265,12.041,35.969,47.673,44.357,70.605,0,410,24.6,1.301,458,27.48,10.223,469,28.14,22.54
"2702",2019-12-19 14:51:32,64148,NA,2628,0,1,261,69,41,18,11,14,12,10,9,7,9,1,1,0,0,0,0,15.66,4.14,2.46,1.08,0.66,0.84,0.72,0.6,0.54,0.42,0.54,0.06,0.06,0,0,0,0,211.622,45.495,23.429,9,6,4.2,2.4,1.5,1.543,0.933,0.641,0.073,0.059,0,0,0,0,163.55,43.772,27.821,13.016,10.274,8.668,6.319,5.15,6.642,4.873,4.279,0.63,0.63,0,0,0,0,0.318,0.162,0.18,0.143,0.144,0.325,0.583,1.079,1.88,2.615,7.197,1.68,3.242,0,0,0,0,4.292,1.779,1.718,1.189,1.306,1.623,1.944,2.698,5.371,5.81,8.537,2.051,3.178,0,0,0,0,3.317,1.712,2.04,1.72,2.236,3.349,5.118,9.263,23.123,30.338,57.031,17.651,34.056,414,24.84,1.272,452,27.12,7.429,463,27.78,19.548
"2703",2019-12-19 14:51:33,64149,NA,2629,0,1,245,87,16,16,20,17,12,10,21,15,10,2,1,0,0,0,0,14.7,5.22,0.96,0.96,1.2,1.02,0.72,0.6,1.26,0.9,0.6,0.12,0.06,0,0,0,0,198.649,57.363,9.143,8,10.909,5.1,2.4,1.5,3.6,2,0.712,0.147,0.059,0,0,0,0,153.524,55.191,10.857,11.57,18.68,10.525,6.319,5.15,15.497,10.443,4.754,1.261,0.63,0,0,0,0,0.298,0.204,0.07,0.127,0.261,0.394,0.583,1.079,4.387,5.603,7.997,3.36,3.242,0,0,0,0,4.029,2.243,0.67,1.057,2.375,1.971,1.944,2.698,12.533,12.451,9.486,4.102,3.178,0,0,0,0,3.114,2.158,0.796,1.529,4.066,4.067,5.118,9.263,53.954,65.009,63.368,35.302,34.056,401,24.06,1.354,459,27.54,13.006,472,28.32,27.605
"2704",2019-12-19 14:51:34,64150,NA,2630,0,1,273,80,34,15,14,19,13,13,19,10,7,2,0,0,1,0,0,16.38,4.8,2.04,0.9,0.84,1.14,0.78,0.78,1.14,0.6,0.42,0.12,0,0,0.06,0,0,221.351,52.747,19.429,7.5,7.636,5.7,2.6,1.95,3.257,1.333,0.498,0.147,0,0,0.038,0,0,171.07,50.75,23.071,10.847,13.076,11.763,6.846,6.695,14.021,6.962,3.328,1.261,0,0,0.631,0,0,0.332,0.188,0.15,0.119,0.183,0.441,0.632,1.403,3.969,3.735,5.598,3.36,0,0,12.069,0,0,4.489,2.063,1.424,0.991,1.662,2.203,2.106,3.507,11.34,8.301,6.64,4.102,0,0,7.639,0,0,3.469,1.985,1.691,1.433,2.846,4.546,5.544,12.041,48.815,43.34,44.357,35.302,0,435,26.1,1.413,490,29.4,11.152,500,30,32.179
"2705",2019-12-19 14:51:35,64151,NA,2631,0,1,329,70,32,14,12,17,12,9,14,9,5,4,1,0,0,0,0,19.74,4.2,1.92,0.84,0.72,1.02,0.72,0.54,0.84,0.54,0.3,0.24,0.06,0,0,0,0,266.757,46.154,18.286,7,6.545,5.1,2.4,1.35,2.4,1.2,0.356,0.293,0.059,0,0,0,0,206.161,44.406,21.714,10.124,11.208,10.525,6.319,4.635,10.331,6.266,2.377,2.522,0.63,0,0,0,0,0.4,0.164,0.141,0.111,0.157,0.394,0.583,0.971,2.924,3.362,3.998,6.719,3.242,0,0,0,0,5.41,1.805,1.341,0.925,1.425,1.971,1.944,2.428,8.356,7.471,4.743,8.204,3.178,0,0,0,0,4.181,1.737,1.592,1.337,2.44,4.067,5.118,8.336,35.969,39.006,31.684,70.605,34.056,474,28.44,1.367,518,31.08,9.207,528,31.68,23.166
"2706",2019-12-19 14:51:36,64152,NA,2632,0,1,300,89,46,28,14,20,12,13,19,6,8,4,0,0,0,0,0,18,5.34,2.76,1.68,0.84,1.2,0.72,0.78,1.14,0.36,0.48,0.24,0,0,0,0,0,243.243,58.681,26.286,14,7.636,6,2.4,1.95,3.257,0.8,0.569,0.293,0,0,0,0,0,187.989,56.459,31.214,20.247,13.076,12.383,6.319,6.695,14.021,4.177,3.804,2.522,0,0,0,0,0,0.365,0.209,0.202,0.222,0.183,0.464,0.583,1.403,3.969,2.241,6.397,6.719,0,0,0,0,0,4.933,2.295,1.927,1.85,1.662,2.318,1.944,3.507,11.34,4.98,7.589,8.204,0,0,0,0,0,3.813,2.208,2.288,2.675,2.846,4.785,5.118,12.041,48.815,26.004,50.694,70.605,0,497,29.82,1.645,547,32.82,9.841,559,33.54,22.957
"2707",2019-12-19 14:51:37,64153,NA,2633,0,1,324,103,31,21,16,22,6,15,14,5,4,2,1,1,0,0,0,19.44,6.18,1.86,1.26,0.96,1.32,0.36,0.9,0.84,0.3,0.24,0.12,0.06,0.06,0,0,0,262.703,67.912,17.714,10.5,8.727,6.6,1.2,2.25,2.4,0.667,0.285,0.147,0.059,0.047,0,0,0,203.028,65.341,21.036,15.185,14.944,13.621,3.159,7.725,10.331,3.481,1.902,1.261,0.63,0.631,0,0,0,0.394,0.242,0.136,0.166,0.209,0.51,0.292,1.619,2.924,1.868,3.199,3.36,3.242,6.256,0,0,0,5.328,2.656,1.299,1.387,1.9,2.55,0.972,4.047,8.356,4.15,3.794,4.102,3.178,4.93,0,0,0,4.118,2.555,1.542,2.006,3.253,5.263,2.559,13.894,35.969,21.67,25.347,35.302,34.056,517,31.02,1.657,557,33.42,8.36,565,33.9,24.417
"2708",2019-12-19 14:51:38,64154,NA,2634,0,1,297,70,38,15,6,18,17,10,20,7,10,2,0,0,0,0,0,17.82,4.2,2.28,0.9,0.36,1.08,1.02,0.6,1.2,0.42,0.6,0.12,0,0,0,0,0,240.811,46.154,21.714,7.5,3.273,5.4,3.4,1.5,3.429,0.933,0.712,0.147,0,0,0,0,0,186.109,44.406,25.785,10.847,5.604,11.144,8.952,5.15,14.759,4.873,4.754,1.261,0,0,0,0,0,0.361,0.164,0.167,0.119,0.078,0.417,0.826,1.079,4.178,2.615,7.997,3.36,0,0,0,0,0,4.884,1.805,1.592,0.991,0.712,2.087,2.754,2.698,11.937,5.81,9.486,4.102,0,0,0,0,0,3.775,1.737,1.89,1.433,1.22,4.306,7.25,9.263,51.385,30.338,63.368,35.302,0,444,26.64,1.306,498,29.88,10.004,510,30.6,21.361
"2709",2019-12-19 14:51:39,64155,NA,2635,0,1,333,98,37,17,15,13,11,7,13,5,3,1,1,0,0,0,0,19.98,5.88,2.22,1.02,0.9,0.78,0.66,0.42,0.78,0.3,0.18,0.06,0.06,0,0,0,0,270,64.615,21.143,8.5,8.182,3.9,2.2,1.05,2.229,0.667,0.214,0.073,0.059,0,0,0,0,208.668,62.169,25.107,12.293,14.01,8.049,5.792,3.605,9.594,3.481,1.426,0.63,0.63,0,0,0,0,0.405,0.23,0.163,0.135,0.196,0.301,0.535,0.755,2.716,1.868,2.399,1.68,3.242,0,0,0,0,5.476,2.527,1.55,1.123,1.781,1.507,1.782,1.888,7.759,4.15,2.846,2.051,3.178,0,0,0,0,4.232,2.431,1.841,1.624,3.05,3.11,4.691,6.484,33.4,21.67,19.01,17.651,34.056,513,30.78,1.43,549,32.94,7.304,554,33.24,14.625
"2710",2019-12-19 14:51:40,64156,NA,2636,0,1,328,110,53,19,16,22,5,13,15,9,7,4,1,0,0,0,0,19.68,6.6,3.18,1.14,0.96,1.32,0.3,0.78,0.9,0.54,0.42,0.24,0.06,0,0,0,0,265.946,72.527,30.286,9.5,8.727,6.6,1,1.95,2.571,1.2,0.498,0.293,0.059,0,0,0,0,205.535,69.781,35.964,13.739,14.944,13.621,2.633,6.695,11.069,6.266,3.328,2.522,0.63,0,0,0,0,0.399,0.258,0.233,0.151,0.209,0.51,0.243,1.403,3.133,3.362,5.598,6.719,3.242,0,0,0,0,5.394,2.836,2.22,1.255,1.9,2.55,0.81,3.507,8.952,7.471,6.64,8.204,3.178,0,0,0,0,4.168,2.729,2.637,1.815,3.253,5.263,2.132,12.041,38.539,39.006,44.357,70.605,34.056,548,32.88,1.76,590,35.4,9.901,602,36.12,25.46
"2711",2019-12-19 14:51:41,64157,NA,2637,0,1,321,102,26,20,13,23,16,7,20,9,5,3,0,1,0,0,0,19.26,6.12,1.56,1.2,0.78,1.38,0.96,0.42,1.2,0.54,0.3,0.18,0,0.06,0,0,0,260.27,67.253,14.857,10,7.091,6.9,3.2,1.05,3.429,1.2,0.356,0.22,0,0.047,0,0,0,201.148,64.706,17.643,14.462,12.142,14.24,8.425,3.605,14.759,6.266,2.377,1.891,0,0.631,0,0,0,0.391,0.239,0.114,0.159,0.17,0.533,0.777,0.755,4.178,3.362,3.998,5.039,0,6.256,0,0,0,5.279,2.63,1.089,1.321,1.544,2.666,2.592,1.888,11.937,7.471,4.743,6.153,0,4.93,0,0,0,4.08,2.531,1.293,1.911,2.643,5.503,6.823,6.484,51.385,39.006,31.684,52.953,0,505,30.3,1.606,557,33.42,10.678,566,33.96,25.971
"2712",2019-12-19 14:51:42,64158,NA,2638,0,1,320,96,31,21,11,15,16,13,27,9,6,1,1,0,0,0,0,19.2,5.76,1.86,1.26,0.66,0.9,0.96,0.78,1.62,0.54,0.36,0.06,0.06,0,0,0,0,259.459,63.297,17.714,10.5,6,4.5,3.2,1.95,4.629,1.2,0.427,0.073,0.059,0,0,0,0,200.521,60.9,21.036,15.185,10.274,9.287,8.425,6.695,19.925,6.266,2.853,0.63,0.63,0,0,0,0,0.389,0.225,0.136,0.166,0.144,0.348,0.777,1.403,5.64,3.362,4.798,1.68,3.242,0,0,0,0,5.262,2.475,1.299,1.387,1.306,1.739,2.592,3.507,16.114,7.471,5.692,2.051,3.178,0,0,0,0,4.067,2.382,1.542,2.006,2.236,3.589,6.823,12.041,69.369,39.006,38.021,17.651,34.056,494,29.64,1.408,559,33.54,12.59,567,34.02,22.31
"2713",2019-12-19 14:51:43,64159,NA,2639,0,1,354,98,37,17,9,12,7,12,10,8,6,3,2,1,0,0,1,21.24,5.88,2.22,1.02,0.54,0.72,0.42,0.72,0.6,0.48,0.36,0.18,0.12,0.06,0,0,0,287.027,64.615,21.143,8.5,4.909,3.6,1.4,1.8,1.714,1.067,0.427,0.22,0.118,0.047,0,0,0,221.827,62.169,25.107,12.293,8.406,7.43,3.686,6.18,7.38,5.569,2.853,1.891,1.261,0.631,0,0,0,0.431,0.23,0.163,0.135,0.118,0.278,0.34,1.295,2.089,2.988,4.798,5.039,6.484,6.256,0,0,0,5.821,2.527,1.55,1.123,1.069,1.391,1.134,3.237,5.968,6.64,5.692,6.153,6.357,4.93,0,0,0,4.499,2.431,1.841,1.624,1.83,2.871,2.985,11.115,25.692,34.672,38.021,52.953,68.111,527,31.62,1.355,564,33.84,8.067,576,34.56,30.644
"2714",2019-12-19 14:51:44,64160,NA,2640,0,1,333,105,38,17,8,20,7,15,19,13,4,0,0,0,1,0,0,19.98,6.3,2.28,1.02,0.48,1.2,0.42,0.9,1.14,0.78,0.24,0,0,0,0.06,0,0,270,69.231,21.714,8.5,4.364,6,1.4,2.25,3.257,1.733,0.285,0,0,0,0.038,0,0,208.668,66.609,25.785,12.293,7.472,12.383,3.686,7.725,14.021,9.05,1.902,0,0,0,0.631,0,0,0.405,0.246,0.167,0.135,0.104,0.464,0.34,1.619,3.969,4.856,3.199,0,0,0,12.069,0,0,5.476,2.708,1.592,1.123,0.95,2.318,1.134,4.047,11.34,10.791,3.794,0,0,0,7.639,0,0,4.232,2.605,1.89,1.624,1.627,4.785,2.985,13.894,48.815,56.341,25.347,0,0,521,31.26,1.521,575,34.5,12.305,580,34.8,27.573
"2715",2019-12-19 14:51:45,64161,NA,2641,0,1,360,84,36,14,15,15,10,13,7,9,7,0,0,0,0,0,0,21.6,5.04,2.16,0.84,0.9,0.9,0.6,0.78,0.42,0.54,0.42,0,0,0,0,0,0,291.892,55.385,20.571,7,8.182,4.5,2,1.95,1.2,1.2,0.498,0,0,0,0,0,0,225.587,53.287,24.428,10.124,14.01,9.287,5.266,6.695,5.166,6.266,3.328,0,0,0,0,0,0,0.438,0.197,0.158,0.111,0.196,0.348,0.486,1.403,1.462,3.362,5.598,0,0,0,0,0,0,5.92,2.166,1.508,0.925,1.781,1.739,1.62,3.507,4.178,7.471,6.64,0,0,0,0,0,0,4.575,2.084,1.791,1.337,3.05,3.589,4.265,12.041,17.985,39.006,44.357,0,0,524,31.44,1.448,563,33.78,8.161,570,34.2,13.759
"2716",2019-12-19 14:51:46,64162,NA,2642,0,1,338,74,38,18,14,15,6,10,9,11,11,5,2,1,0,0,0,20.28,4.44,2.28,1.08,0.84,0.9,0.36,0.6,0.54,0.66,0.66,0.3,0.12,0.06,0,0,0,274.054,48.791,21.714,9,7.636,4.5,1.2,1.5,1.543,1.467,0.783,0.366,0.118,0.047,0,0,0,211.801,46.944,25.785,13.016,13.076,9.287,3.159,5.15,6.642,7.658,5.23,3.152,1.261,0.631,0,0,0,0.411,0.174,0.167,0.143,0.183,0.348,0.292,1.079,1.88,4.109,8.796,8.399,6.484,6.256,0,0,0,5.558,1.908,1.592,1.189,1.662,1.739,0.972,2.698,5.371,9.131,10.435,10.255,6.357,4.93,0,0,0,4.296,1.836,1.89,1.72,2.846,3.589,2.559,9.263,23.123,47.673,69.704,88.256,68.111,497,29.82,1.426,533,31.98,8.786,552,33.12,38.721
"2717",2019-12-19 14:51:47,64163,NA,2643,0,1,316,93,40,14,14,16,11,14,11,12,3,2,0,1,0,0,0,18.96,5.58,2.4,0.84,0.84,0.96,0.66,0.84,0.66,0.72,0.18,0.12,0,0.06,0,0,0,256.216,61.319,22.857,7,7.636,4.8,2.2,2.1,1.886,1.6,0.214,0.147,0,0.047,0,0,0,198.015,58.997,27.143,10.124,13.076,9.906,5.792,7.21,8.118,8.354,1.426,1.261,0,0.631,0,0,0,0.385,0.218,0.176,0.111,0.183,0.371,0.535,1.511,2.298,4.482,2.399,3.36,0,6.256,0,0,0,5.196,2.398,1.676,0.925,1.662,1.855,1.782,3.777,6.565,9.961,2.846,4.102,0,4.93,0,0,0,4.016,2.307,1.99,1.337,2.846,3.828,4.691,12.968,28.262,52.007,19.01,35.302,0,493,29.58,1.444,541,32.46,10.27,547,32.82,22.285
"2718",2019-12-19 14:51:48,64164,NA,2644,0,1,368,94,21,23,9,17,7,14,14,7,6,2,0,0,0,0,0,22.08,5.64,1.26,1.38,0.54,1.02,0.42,0.84,0.84,0.42,0.36,0.12,0,0,0,0,0,298.378,61.978,12,11.5,4.909,5.1,1.4,2.1,2.4,0.933,0.427,0.147,0,0,0,0,0,230.6,59.631,14.25,16.632,8.406,10.525,3.686,7.21,10.331,4.873,2.853,1.261,0,0,0,0,0,0.448,0.221,0.092,0.182,0.118,0.394,0.34,1.511,2.924,2.615,4.798,3.36,0,0,0,0,0,6.051,2.424,0.88,1.519,1.069,1.971,1.134,3.777,8.356,5.81,5.692,4.102,0,0,0,0,0,4.677,2.332,1.045,2.197,1.83,4.067,2.985,12.968,35.969,30.338,38.021,35.302,0,532,31.92,1.455,574,34.44,8.845,582,34.92,17.003
"2719",2019-12-19 14:51:49,64165,NA,2645,0,1,313,111,31,16,18,23,6,19,15,10,9,0,1,0,0,0,0,18.78,6.66,1.86,0.96,1.08,1.38,0.36,1.14,0.9,0.6,0.54,0,0.06,0,0,0,0,253.784,73.187,17.714,8,9.818,6.9,1.2,2.85,2.571,1.333,0.641,0,0.059,0,0,0,0,196.135,70.416,21.036,11.57,16.812,14.24,3.159,9.785,11.069,6.962,4.279,0,0.63,0,0,0,0,0.381,0.26,0.136,0.127,0.235,0.533,0.292,2.05,3.133,3.735,7.197,0,3.242,0,0,0,0,5.147,2.862,1.299,1.057,2.137,2.666,0.972,5.126,8.952,8.301,8.537,0,3.178,0,0,0,0,3.978,2.754,1.542,1.529,3.66,5.503,2.559,17.599,38.539,43.34,57.031,0,34.056,512,30.72,1.672,562,33.72,10.882,572,34.32,21.321
"2720",2019-12-19 14:51:50,64166,NA,2646,0,1,335,94,34,17,13,20,12,9,18,6,2,3,1,2,0,0,0,20.1,5.64,2.04,1.02,0.78,1.2,0.72,0.54,1.08,0.36,0.12,0.18,0.06,0.12,0,0,0,271.622,61.978,19.429,8.5,7.091,6,2.4,1.35,3.086,0.8,0.142,0.22,0.059,0.095,0,0,0,209.921,59.631,23.071,12.293,12.142,12.383,6.319,4.635,13.283,4.177,0.951,1.891,0.63,1.261,0,0,0,0.408,0.221,0.15,0.135,0.17,0.464,0.583,0.971,3.76,2.241,1.599,5.039,3.242,12.511,0,0,0,5.509,2.424,1.424,1.123,1.544,2.318,1.944,2.428,10.743,4.98,1.897,6.153,3.178,9.859,0,0,0,4.257,2.332,1.691,1.624,2.643,4.785,5.118,8.336,46.246,26.004,12.674,52.953,34.056,513,30.78,1.548,558,33.48,9.103,566,33.96,31.494
"2721",2019-12-19 14:51:51,64167,NA,2647,0,1,319,98,27,23,5,15,9,8,7,9,4,2,0,0,0,2,0,19.14,5.88,1.62,1.38,0.3,0.9,0.54,0.48,0.42,0.54,0.24,0.12,0,0,0,0.12,0,258.649,64.615,15.429,11.5,2.727,4.5,1.8,1.2,1.2,1.2,0.285,0.147,0,0,0,0.061,0,199.895,62.169,18.321,16.632,4.67,9.287,4.739,4.12,5.166,6.266,1.902,1.261,0,0,0,1.26,0,0.388,0.23,0.119,0.182,0.065,0.348,0.437,0.863,1.462,3.362,3.199,3.36,0,0,0,46.591,0,5.246,2.527,1.131,1.519,0.594,1.739,1.458,2.158,4.178,7.471,3.794,4.102,0,0,0,23.662,0,4.054,2.431,1.343,2.197,1.017,3.589,3.838,7.41,17.985,39.006,25.347,35.302,0,487,29.22,1.332,520,31.2,7.456,528,31.68,60.606
"2722",2019-12-19 14:51:52,64168,NA,2648,0,1,356,111,36,17,9,21,12,9,13,14,7,1,2,0,0,0,0,21.36,6.66,2.16,1.02,0.54,1.26,0.72,0.54,0.78,0.84,0.42,0.06,0.12,0,0,0,0,288.649,73.187,20.571,8.5,4.909,6.3,2.4,1.35,2.229,1.867,0.498,0.073,0.118,0,0,0,0,223.08,70.416,24.428,12.293,8.406,13.002,6.319,4.635,9.594,9.746,3.328,0.63,1.261,0,0,0,0,0.433,0.26,0.158,0.135,0.118,0.487,0.583,0.971,2.716,5.229,5.598,1.68,6.484,0,0,0,0,5.854,2.862,1.508,1.123,1.069,2.434,1.944,2.428,7.759,11.621,6.64,2.051,6.357,0,0,0,0,4.524,2.754,1.791,1.624,1.83,5.024,5.118,8.336,33.4,60.675,44.357,17.651,68.111,550,33,1.591,598,35.88,11.09,608,36.48,24.852
"2723",2019-12-19 14:51:53,64169,NA,2649,0,1,317,107,33,17,6,23,17,14,16,15,7,1,0,0,0,0,0,19.02,6.42,1.98,1.02,0.36,1.38,1.02,0.84,0.96,0.9,0.42,0.06,0,0,0,0,0,257.027,70.549,18.857,8.5,3.273,6.9,3.4,2.1,2.743,2,0.498,0.073,0,0,0,0,0,198.642,67.878,22.393,12.293,5.604,14.24,8.952,7.21,11.807,10.443,3.328,0.63,0,0,0,0,0,0.386,0.251,0.145,0.135,0.078,0.533,0.826,1.511,3.342,5.603,5.598,1.68,0,0,0,0,0,5.213,2.759,1.382,1.123,0.712,2.666,2.754,3.777,9.549,12.451,6.64,2.051,0,0,0,0,0,4.029,2.655,1.642,1.624,1.22,5.503,7.25,12.968,41.108,65.009,44.357,17.651,0,503,30.18,1.528,565,33.9,12.81,573,34.38,20.088
"2724",2019-12-19 14:51:54,64170,NA,2650,0,1,325,107,40,13,8,9,13,9,21,6,2,1,0,0,0,0,0,19.5,6.42,2.4,0.78,0.48,0.54,0.78,0.54,1.26,0.36,0.12,0.06,0,0,0,0,0,263.514,70.549,22.857,6.5,4.364,2.7,2.6,1.35,3.6,0.8,0.142,0.073,0,0,0,0,0,203.655,67.878,27.143,9.401,7.472,5.572,6.846,4.635,15.497,4.177,0.951,0.63,0,0,0,0,0,0.395,0.251,0.176,0.103,0.104,0.209,0.632,0.971,4.387,2.241,1.599,1.68,0,0,0,0,0,5.344,2.759,1.676,0.859,0.95,1.043,2.106,2.428,12.533,4.98,1.897,2.051,0,0,0,0,0,4.13,2.655,1.99,1.242,1.627,2.153,5.544,8.336,53.954,26.004,12.674,17.651,0,502,30.12,1.238,551,33.06,9.469,554,33.24,12.748
"2725",2019-12-19 14:51:55,64171,NA,2651,0,1,321,100,34,16,13,20,10,12,12,8,12,4,0,0,0,0,0,19.26,6,2.04,0.96,0.78,1.2,0.6,0.72,0.72,0.48,0.72,0.24,0,0,0,0,0,260.27,65.934,19.429,8,7.091,6,2,1.8,2.057,1.067,0.854,0.293,0,0,0,0,0,201.148,63.437,23.071,11.57,12.142,12.383,5.266,6.18,8.856,5.569,5.705,2.522,0,0,0,0,0,0.391,0.235,0.15,0.127,0.17,0.464,0.486,1.295,2.507,2.988,9.596,6.719,0,0,0,0,0,5.279,2.579,1.424,1.057,1.544,2.318,1.62,3.237,7.162,6.64,11.383,8.204,0,0,0,0,0,4.08,2.481,1.691,1.529,2.643,4.785,4.265,11.115,30.831,34.672,76.041,70.605,0,504,30.24,1.537,546,32.76,8.813,562,33.72,25.128
